version_date,title,brief,keyword,url
2022-05-29 22:41:24,4月全国共查处违反中央八项规定精神问题7441起,中央纪委国家监委网站29日公布全国查处违反中央八项规定精神问题情况月报数据。通报显示，今年4月，全国共查处违反中央八项规定精神问题7441起，批评教育帮助和处理11351人（包括33名地厅级干部、650名县处级干部），给予党纪政务处分7603人。,享乐主义 官僚主义 形式主义 奢靡之风,https://news.cctv.com/2022/05/29/ARTI79LdcMhSuhFrYsKuuZlW220529.shtml
2022-05-29 22:23:45,焦点访谈：新疆人民的幸福生活,党的十八大以来，以习近平同志为核心的党中央高度重视新疆工作，形成了新时代党的治疆方略，新疆经济社会发展和民生改善取得了前所未有的成就。,焦点访谈 幸福生活,https://news.cctv.com/2022/05/29/ARTIm35CV2YTeglMH3n9cK5c220529.shtml
2022-05-29 21:43:34,星火成炬｜中国的，也是世界的,外国人眼中的中国文化有多惊艳？来看看他们是怎么被“征服”的吧～,星火成炬 中国,https://news.cctv.com/2022/05/29/ARTIW8FceI8R78lF16sAHH7N220529.shtml
2022-05-29 20:57:59,习近平总书记关切事丨这些暖心故事，温暖了天山南北,要以铸牢中华民族共同体意识为主线，不断巩固各民族大团结。,习近平,https://news.cctv.com/2022/05/29/ARTI5Nud5KAtbU2Zf5Bck4cR220529.shtml
2022-05-29 20:54:50,【习声回响】幸福是奋斗出来的 你们都在奋斗，很好！,要探索建立稳定脱贫长效机制，强化产业扶贫，组织消费扶贫，加大培训力度，促进转移就业，让贫困群众有稳定的工作岗位。,习近平,https://news.cctv.com/2022/05/29/ARTIgdHbbSJLlwmJqAK3oJEI220529.shtml
2022-05-29 20:47:21,第一报道 | 构建人类卫生健康共同体 中国贡献获赞誉,第75届世界卫生大会5月28日在瑞士日内瓦落幕。两年前，中国国家主席习近平在第73届世界卫生大会视频会议开幕式致辞中呼吁，共同构建人类卫生健康共同体。,习近平,https://news.cctv.com/2022/05/29/ARTIJNJdoEITu1Ou0lPljrx5220529.shtml
2022-05-29 20:38:47,毛伟明在江西萍乡考察学习时强调 一声“老表” 道出湘赣渊源亲情 一方“热土” 成就老区振兴新业,28日，省委副书记、省长毛伟明率队赴江西省萍乡市考察学习，深入对接湘赣边区域合作。,湘赣 区域合作 城市更新 毛伟明,https://news.cctv.com/2022/05/29/ARTIBMZME8xxjSl6BpCLjXjS220529.shtml
2022-05-29 20:33:59,【奋进新征程 建功新时代·走进老区看新貌】山东：传承沂蒙精神 谱写发展新篇,山东有18个县市区属于沂蒙革命老区。党的十八大以来，在以习近平同志为核心的党中央坚强领导下，山东弘扬沂蒙精神，锐意改革，敢创新路，全面推进乡村振兴，开创新时代社会主义现代化强省建设新局面。,走进老区看新貌,https://news.cctv.com/2022/05/29/ARTIhCul1NOgamh3an7gedog220529.shtml
2022-05-29 20:25:39,上海出台加快经济恢复和重振行动方案,昨天（5月28日），上海本土确诊病例出院114例，解除医学观察的无症状感染者1324例。,上海 经济恢复和重振,https://news.cctv.com/2022/05/29/ARTIzW7yG4q0NKYc9eImVI9i220529.shtml
2022-05-29 20:21:45,上海出台加快经济恢复和重振行动方案,昨天（5月28日），上海本土确诊病例出院114例，解除医学观察的无症状感染者1324例。,上海 同心抗疫,https://news.cctv.com/2022/05/29/ARTIaaCBdPAkhTpROHV0XpPD220529.shtml
2022-05-29 20:20:15,北京分区分级动态实施社会面防控措施,北京本轮疫情已得到有效控制，今天（5月29日）开始分区分级动态实施全市社会面防控措施。,北京 分区分级 社会面,https://news.cctv.com/2022/05/29/ARTIkiCLAvE3iOrax1Cg5Uxb220529.shtml
2022-05-29 20:12:06,河北三河：今日23时起全域实施静态管理，继续开展筛查性全员核酸检测,近日，廊坊市已累计发现10例以上阳性病例，且传播链条尚在流调溯源中，按照上级统一安排部署，将在廊坊全域内开展全员核酸检测，期间全市整体实施静态管理。,核酸检测 采样 社区,https://news.cctv.com/2022/05/29/ARTIzZTGo23It8WgEPWbwd7R220529.shtml
2022-05-29 20:10:16,叶建春毛伟明在萍乡调研推进湘赣边区域合作 红色和绿色交相辉映 发展与民生比翼齐飞 齐心协力书写湘赣边区域合作新篇章,5月28日，省长叶建春和湖南省省长毛伟明在萍乡共同调研推进湘赣边区域合作。,湘赣 区域合作 生态立省 安源路矿工人运动纪念馆 示范区建设 红色文化 罗霄山 互联互通 红色旅游 互鉴,https://news.cctv.com/2022/05/29/ARTImlrLZZqU8koiBlnxcxue220529.shtml
2022-05-29 20:08:57,【党旗在基层一线高高飘扬】仙林街道：“小网格”绘就“同心圆”,南京市栖霞区仙林街道集高校、商业区、高档商品房和拆迁安置房小区于一体，外来人口多，群众诉求复杂、各种矛盾叠加。面对基层治理的新难题，当地通过“网格化”党建的新做法绘就出共建美好社区的“同心圆”。,党旗 基层 仙林街道,https://news.cctv.com/2022/05/29/ARTIwihonBG9l1XSB5ObihUJ220529.shtml
2022-05-29 20:04:18,全面入汛在即！水利部对水库安全度汛和山洪灾害防御进行再部署再落实,水利部向各省、自治区、直辖市水利（水务）厅（局）、新疆生产建设兵团水利局和各流域管理机构发出通知，有针对性对水库安全度汛和山洪灾害防御进行再部署再落实，全面压紧压实责任，确保防汛安全。,灾害防御 水利部,https://news.cctv.com/2022/05/29/ARTITQ3gezrQgNR4XfPsIjRW220529.shtml
2022-05-29 20:02:33,一线调研：为了2280家就业工厂一个都不少,今年以来，多点散发的疫情让这些工厂和车间遇到了前所未有的挑战，如何稳住脱贫劳动力的岗位，让他们有活干、有钱挣？来看记者在甘肃临夏的一线调研。,一线调研 就业工厂,https://news.cctv.com/2022/05/29/ARTI2ShzxkaKfjBa9hHcwPPu220529.shtml
2022-05-29 19:59:04,省政府召开全省稳经济工作电视电话会议,5月28日上午，省政府召开全省稳经济工作电视电话会议，贯彻落实全国稳住经济大盘电视电话会议精神，按照省委部署要求，动员各地各部门以分秒必争的状态抓好当前稳经济工作。省长王清宪出席会议并讲话。,经济工作 王清宪 经济社会发展 全省 经济运行 经济措施 工作机制 电视电话会议 省政府,https://news.cctv.com/2022/05/29/ARTIjNxOtqd1UaFPT8UYfFj2220529.shtml
2022-05-29 19:53:43,贵州壮大数字经济 培育发展动力,作为全国首个大数据综合试验区，贵州抢抓机遇，实施数字产业强链行动，培育壮大数字经济，推动高质量发展。,贵州 数字经济 发展动力,https://news.cctv.com/2022/05/29/ARTIqMwHbggtQ2sQ16mUaqVE220529.shtml
2022-05-29 19:50:09,我国能源供需总体平稳有序,记者从国家发展改革委了解到，目前，我国能源供给能力持续提升，能源供需总体平稳有序。,能源 供需 平衡有序,https://news.cctv.com/2022/05/29/ARTIoKtlEDWYE4CFRV7eKW5d220529.shtml
2022-05-29 19:44:37,【在希望的田野上·三夏时节】我国夏粮大面积开镰收获,今天（5月29日），全国冬小麦日机收面积连续三天超过500万亩，夏粮主产区河南、安徽进入集中收获期，标志着夏粮大面积收割全面展开。,夏粮 大面积 开镰收获,https://news.cctv.com/2022/05/29/ARTIELTSNS6YFLAAXmjgGYXT220529.shtml
2022-05-29 19:42:05,【奋进新征程 建功新时代·走进老区看新貌】山东：传承沂蒙精神 谱写发展新篇,山东有18个县市区属于沂蒙革命老区。党的十八大以来，在以习近平同志为核心的党中央坚强领导下，山东弘扬沂蒙精神，锐意改革，敢创新路，全面推进乡村振兴，开创新时代社会主义现代化强省建设新局面。,新征程 新时代 山东,https://news.cctv.com/2022/05/29/ARTIBlsJITWReI4beO3VZinK220529.shtml
2022-05-29 19:41:19,我省年轻干部政治教育研究中心成立大会暨中青班政治辅导员工作研讨会举行,5月28日，我省年轻干部政治教育研究中心成立大会暨中青班政治辅导员工作研讨会在南京举行。省委书记吴政隆作出批示。省委常委、省委组织部部长、省委党校校长赵世勇出席成立大会并讲话。,吴政隆 中青班 政治教育 党校,https://news.cctv.com/2022/05/29/ARTI7CxvkM2fz0Chw67kBdrL220529.shtml
2022-05-29 19:36:42,范扬推出《渡水罗汉》祈愿吉祥安康抗疫必胜,近日，我国著名书画大家、中国国家画院和中国艺术研究院研究员范扬先生，精心绘制了一幅中国画精品力作《渡水罗汉》，祈愿国泰民安、抗疫必胜。,范扬 渡水罗汉,https://news.cctv.com/2022/05/29/ARTImaFjEthntcDyAmR05shH220529.shtml
2022-05-29 19:22:21,合肥：暂停中同蓝博在肥检测服务，待全面检查完成后视情况恢复,“合肥发布”微信公众号5月29日通报，5月28日，北京通报发现“北京中同蓝博医学检验实验室”在核酸检测过程中涉嫌违法犯罪。北京警方已对该实验室立案侦查，将法定代表人张某某（男，52岁）等人查获，案件正在进一步工作中。信息发布后，合肥市快速行动，对该公司在合肥的核酸检测机构启动检查工作，对其留存的样本进行全面排查复核。截至17:50，暂未发现异常情况。据了解，为更细致稳妥的做好相关工作，将暂停该公司在合肥的检测服务。待全面检查完成后，视情况恢复，敬请市民放心。,合肥 北京 核酸,https://news.cctv.com/2022/05/29/ARTIJwWaUGyYav6ohD6BE1Pg220529.shtml
2022-05-29 18:06:39,交通运输部：5月28日全国高速公路货车通行701.06万辆 环比下降5%,国务院物流保通保畅工作领导小组办公室监测汇总数据显示，5月28日，全国货运物流总体有序运行，持续恢复。,环比 全国高速公路 货车通行,https://news.cctv.com/2022/05/29/ARTI2Ih5dkDnXbvzXPShgdib220529.shtml
2022-05-29 18:05:54,宏观布局 精巧写实——《艺术里的奥林匹克》带您赏析油画《桌球》,《艺术里的奥林匹克》第五十六期总台央视奥林匹克频道5月29日20:10首播。,艺术里的奥林匹克,https://news.cctv.com/2022/05/29/ARTIS7KvrvUYDsIAV8taijhT220529.shtml
2022-05-29 18:04:45,水利部和中国气象局5月29日18时联合发布橙色山洪灾害气象预警,预计，5月29日20时至5月30日20时，浙江西南部、福建北部、江西东北部、新疆西部等地部分地区发生山洪灾害可能性较大（黄色预警），局地发生山洪灾害可能性大（橙色预警）。,水利部 中国气象 山洪灾害,https://news.cctv.com/2022/05/29/ARTI4bifcNQR4XqOXJ9tbIUb220529.shtml
