version_date,title,brief,keyword,url
2022-05-21 16:34:04,韩美首脑会谈今将举行，经济安全等成为核心议题,当地时间2022年5月20日，韩国平泽市，美国总统拜登同韩国总统尹锡悦访问京畿道平泽的三星电子半导体工厂。报道称，拜登将于22日会见现代汽车集团会长郑义宣，并与尹锡悦一同访问位于京畿道乌山的韩国空军作战司令部航空航天作战本部。,会谈 拜登,https://news.cctv.com/2022/05/21/ARTI9feV5EIVwm8Xp5OuDUJ6220521.shtml
2022-05-21 16:21:40,国际足联将于6月16日宣布2026年世界杯比赛城市,日前，国际足联官网发布公告表示，将于6月16日宣布2026年世界杯在加拿大、墨西哥和美国的具体举办城市和场馆事宜。目前，22个候选主办城市正在争夺此次由3个国家联合举办的世界杯主办权。,足联 世界杯主办权,https://news.cctv.com/2022/05/21/ARTIQ9oZuJXY7fRYF5BPCskE220521.shtml
2022-05-21 15:49:14,挪威斯瓦尔巴群岛发生6.0级地震,据中国地震台网正式测定，北京时间5月21日15时1分（当地时间大致是5月21日7时1分）在挪威斯瓦尔巴群岛发生6.0级地震，震源深度10千米，震中位于北纬84.20度，东经0.85度。周边城市：震中300公里范围内没有大中城市分布。,斯瓦尔巴群岛 震中,https://news.cctv.com/2022/05/21/ARTIDtrvUAjl6rUmFvcJA5KT220521.shtml
2022-05-21 15:46:55,西班牙已确诊30例猴痘病例 大部分可追溯到一家桑拿浴室,西班牙卫生部门20日报告该国新增24例猴痘确诊病例，主要出现在首都马德里，该地区政府已关闭与大部分感染病例相关的桑拿浴室。,马德里 确诊病例,https://news.cctv.com/2022/05/21/ARTIHyb2LygNqzJJsvLlz62v220521.shtml
2022-05-21 15:40:56,美国密歇根州遭遇龙卷风,当地时间5月20日，一场罕见的龙卷风袭击了美国密歇根州北部一个小镇，掀翻车辆、摧毁建筑屋顶，造成至少1人死亡，40多人受伤。,美国 密歇根州 龙卷风天气,https://photo.cctv.com/2022/05/21/PHOAX6yq3m77jhL0V87trEJb220521.shtml
2022-05-21 15:29:25,白俄罗斯总理呼吁独联体国家摆脱美元欧元结算系统,白俄罗斯总理戈洛夫琴科20日在独联体国家政府首脑理事会视频会议上呼吁，独联体国家应尽可能摆脱美元和欧元结算系统。,白俄罗斯 独联体 结算系统,https://news.cctv.com/2022/05/21/ARTIPXv0wsfNUhGB4hXZRl2L220521.shtml
2022-05-21 14:44:03,高通胀迫使七国集团考虑调整加息步伐,七国集团财长和央行行长会议20日在德国波恩附近的彼得斯贝格落幕。会议发表的公报显示，七国集团成员国普遍受困于高通胀，将考虑适当调整货币政策收缩步伐。,高通胀 七国集团 加息,https://news.cctv.com/2022/05/21/ARTIjzQ1BCsg3qcANq39LcLp220521.shtml
2022-05-21 12:35:00,全球连线 | 美国二手军备，控制他国的“坑人买卖”！,在刚刚落幕的美国-东盟领导人会议上，美国再次表现出拉拢控制东盟国家的企图心，包括承诺要加强与这一地区的安全合作。,军事装备系统 联合特遣部队 融合平台 阵风战斗机 他国 美国空军 美国利益 军备 美国军事 二手货,https://news.cctv.com/2022/05/21/ARTI3BXdJCIkcPFoV79vmqsB220521.shtml
2022-05-21 12:33:11,全球连线 | 反人权、反人性、反人类——从四场战争看美国残暴本质,“美国犯下多少战争罪行？美国似乎一直处于战争之中，随意剥夺了大量生命——这是最恶劣的侵犯人权行为。”美利坚大学人权问题专家杰弗里·巴克曼曾发出如此诘问。,1950年 PAX 联合国人权理事会 融合平台 反人类罪 美国海军 美国布朗大学 人权问题 美国陆军 美国军方,https://news.cctv.com/2022/05/21/ARTIqnsxmEgSsx6eW4UpQvGh220521.shtml
2022-05-21 11:44:17,俄气宣布暂停向芬兰供应天然气,俄罗斯天然气工业股份公司（俄气）20日宣布，因芬兰国有能源公司加苏姆公司拖欠4月天然气款，俄方将自21日起暂停向芬兰供气。根据俄罗斯总统普京3月31日签署的总统令，4月1日起，俄方向“不友好”国家和地区供应天然气时将改用卢布结算。,芬兰 供应,https://news.cctv.com/2022/05/21/ARTIjKJ0IsPfDDaDvGWCu7i9220521.shtml
