version_date,title,brief,keyword,url
2022-05-26 15:35:38,韩国最高法院：薪资递减制度属年龄歧视，违反现行法律,韩国国际广播电台5月26日消息，韩国最高法院判决，在没有正当理由的情况下，仅以年龄为由削减薪资的“薪资递减制度”违反现行法律。,最高法院 薪资递减,https://news.cctv.com/2022/05/26/ARTItIMymDOQX51YkT5GloL7220526.shtml
2022-05-26 14:39:33,普京：俄罗斯今年通胀率预计不超过15%,俄罗斯总统普京25日在莫斯科表示，俄罗斯当前经济状况好于一些专家的预测，到年底时，通货膨胀率预计不超过15%。,俄罗斯 通胀率 经济状况,https://news.cctv.com/2022/05/26/ARTIV2gKXYZoJWa4WT8PiSNh220526.shtml
2022-05-26 14:21:36,波音星际客机成功返回地球,当地时间5月25日，在空间站停留近一个星期后，波音“星际客机”飞船返回地球，在美国新墨西哥州沙漠中完整着陆。,波音星际客机 返回地球,https://photo.cctv.com/2022/05/26/PHOAm9VwULE2J6W0a8evsTng220526.shtml
2022-05-26 13:59:24,美联储会议纪要暗示多次50个基点加息,美国联邦储备委员会25日公布的5月货币政策会议纪要显示，面对通胀持续高企的局面，美联储多数官员认为在接下来的多次例会中都可能会有50个基点的加息。,美联储 加息,https://news.cctv.com/2022/05/26/ARTIl8ZpJK7APdyNTiSdMu4m220526.shtml
2022-05-26 13:48:24,土耳其表示芬兰和瑞典须满足土方安全关切,土耳其总统府发言人卡林25日说，土方已向芬兰、瑞典代表团表明，除非两国满足土方的安全关切，否则两国加入北约的申请将不会取得进展。,土耳其 芬兰 瑞典,https://news.cctv.com/2022/05/26/ARTIB1OJVYbmS3zD8SKs3YSQ220526.shtml
2022-05-26 13:32:44,美国降半旗为得州小学枪击案遇难者致哀,当地时间2022年5月25日，美国华盛顿，当地降半旗悼念得克萨斯州小学枪击案遇难者。,美国 降半旗 得州 小学枪击案,https://photo.cctv.com/2022/05/26/PHOApyT9xT9rMrmnaVOFz4RJ220526.shtml
2022-05-26 13:11:44,韩媒：男团BIGBANG前成员胜利被判有期徒刑1年6个月,据韩联社报道，26日，韩国最高法院(大法院)对男团BIGBANG前成员胜利(本名李胜贤)涉嫌组织色情招商和境外赌博案作出维持原判的终审宣判，胜利最终获刑1年零6个月。,胜利 有期徒刑,https://news.cctv.com/2022/05/26/ARTIB7FTzTjiSW5N1GjHctl7220526.shtml
2022-05-26 13:09:57,CNN承认：“中国代表团没为泽连斯基鼓掌”报道失实,CNN曾造谣中伤正在瑞士达沃斯参加世界经济论坛的中国代表团，谎称乌克兰总统泽连斯基视频演讲结束时全场起立鼓掌，但中国代表团未起立鼓掌并离场。,中国代表团 CNN,https://news.cctv.com/2022/05/26/ARTIXoBngEdzQnLz9nGFz8BZ220526.shtml
2022-05-26 11:20:06,金砖国家新开发银行行长：中国仍是最具吸引力的外国投资目的地之一,金砖国家新开发银行行长马科斯·特罗约25日在瑞士达沃斯出席世界经济论坛年会时表示，中国高水平的对外开放以及中国经济的结构性转型使中国仍然是全球最具吸引力的外国投资目的地之一。,金砖国家新开发银行 行长,https://news.cctv.com/2022/05/26/ARTIR1tF2FSQrGRZXT6NK4D2220526.shtml
2022-05-26 11:16:48,美“拱火”俄乌冲突给世界经济添了哪些伤,疫情阴霾未散，俄乌冲突迭起。美国等西方国家一边向乌克兰输送武器，一边对俄罗斯挥舞制裁大棒，在粮食、能源、金融、制造等领域全方位围堵俄经济，俄乌谈判进程频繁受挫。,俄乌冲突 美国 世界经济,https://news.cctv.com/2022/05/26/ARTIWQv3Wsa8BhIL3tKbrn7e220526.shtml
2022-05-26 10:22:03,美国俄克拉荷马州禁止堕胎法案获签字生效,当地时间5月25日，美国俄克拉荷马州禁止堕胎法案获州长凯文·斯蒂特签字生效，该州成为美国第一个实际禁止堕胎的州。,堕胎 俄克拉荷马州,https://news.cctv.com/2022/05/26/ARTINKYpnH5x3TCwg8qAFQII220526.shtml
