version_date,title,brief,keyword,url
2022-05-24 04:35:18,世界卫生大会再次拒绝涉台提案,北京时间5月23日，第75届世界卫生大会在日内瓦召开。大会总务委员会和全会分别做出决定，拒绝将个别国家提出的所谓“邀请台湾以观察员身份参加世卫大会”的提案纳入大会议程。,涉台 提案 卫生大会,https://news.cctv.com/2022/05/24/ARTIe6EpnH329Ws55jFgHvwL220524.shtml
2022-05-24 01:41:06,英德游客因涉嫌“顺走”伊拉克文物有可能被判死刑,据俄罗斯卫星通讯社23日报道，伊拉克法院正在审理一起英国和德国游客涉嫌盗窃伊拉克历史文物的案件，按照伊拉克法律，如两人罪名成立，最高可被判处死刑。,英德游客 伊拉克文物 死刑,https://news.cctv.com/2022/05/24/ARTIBv4FJA8g8t9bkMZ0sdyp220524.shtml
2022-05-23 17:21:53,拜登在东京正式宣布启动“印太经济框架”，日韩澳等13国加入,彭博社刚刚消息，当地时间23日下午，美国总统拜登在日本东京正式宣布启动“印太经济框架”，美国、韩国、日本、印度、澳大利亚、新西兰、印度尼西亚、泰国、马来西亚、菲律宾、新加坡、越南、文莱13个国家成为初始成员。,印太经济框架,https://news.cctv.com/2022/05/23/ARTICWqwUczI0IsLER2XhX8n220523.shtml
2022-05-23 14:57:15,世卫组织：全球仅57个国家新冠疫苗接种率达70%,联合国官网22日刊文称，世界卫生组织总干事谭德塞22日在第75届世界卫生大会开幕式上表示，目前全球只有57个国家的新冠疫苗接种率达到70%。,世卫组织 新冠疫苗 接种率,https://news.cctv.com/2022/05/23/ARTI11dhjPb9dDNnqpegjusb220523.shtml
2022-05-23 14:51:17,菲律宾一艘载有124名乘客的船只起火,5月23日，在距离菲律宾吕宋岛奎松省雷亚尔码头约1千米处，一艘载有124名乘客的船只起火。,菲律宾 124 乘客 船只 起火,https://photo.cctv.com/2022/05/23/PHOAsP3rpvK211jI4v9uHRb5220523.shtml
2022-05-23 14:36:29,反对仇视亚裔摄影展在洛杉矶举行,5月21日，在美国加利福尼亚州洛杉矶县阿卡迪亚市，人们参观“镜间：亚裔美国人的2021”摄影展。,反对 仇视 亚裔 摄影展 洛杉矶,https://photo.cctv.com/2022/05/23/PHOARksNwFd3zQmTWeQSEv5b220523.shtml
2022-05-23 10:27:52,英国出现猴痘社区传播 建议密切接触者隔离21天,综合报道，当地时间22日，英国卫生官员表示，英国已出现猴痘病毒社区感染群，许多病例与前往西非旅行者无关。此外，当局建议猴痘病例的密切接触者进行21天自我隔离。,英国 猴痘 社区传播,https://news.cctv.com/2022/05/23/ARTIHdFCafMYsCGVUfdJu2J6220523.shtml
2022-05-23 10:11:56,俄罗斯“断气”，芬兰紧急花巨资租液化天然气终端船过冬,俄罗斯天然气工业出口公司21日证实，已于当天早上关闭向芬兰输送天然气管道的阀门，停止向芬兰国有能源企业加苏姆公司（Gasum）供应天然气，直到后者按新付款办法用卢布支付货款为止。,芬兰 天然气,https://news.cctv.com/2022/05/23/ARTI6qn4xGgvHLC5dE9J25hX220523.shtml
2022-05-23 10:09:31,拜登保镖打人后紧急回国，韩民众：韩媒暴露“连吱声都不敢的屈辱”,19日凌晨4时20分，美国特勤局工作人员喝醉后在总统拜登下榻的酒店正门殴打一名20多岁的韩国男子。涉事的两名美国特工目前已被遣返回国。,拜登 保镖 打人,https://news.cctv.com/2022/05/23/ARTIwmj4MvSHAQrMjjDRnnMN220523.shtml
2022-05-23 10:04:14,澳新总理24日迎来外交首秀，工党政府是否有勇气重置对华关系受到关注,人们密切关注，他领导下的澳大利亚工党政府，是否有勇气“重置”在莫里森时代遭受重挫的对华关系，还是会继续深陷在亚太地区“副警长”的人设中不能自拔？,澳大利亚 工党政府 对华关系,https://news.cctv.com/2022/05/23/ARTIFghA9W6cV0xYKJYyXiRX220523.shtml
